Product_ID,Product_Name,Sub_Category,Brand,Supplier_ID,Supplier_Name,Lead_Time_Days,Quantity_in_Stock,Reorder_Level,Reorder_Quantity,Unit_Cost,Unit_Price,Discount_Available,Discount_Percentage,GST_Percentage,Final_Price,Manufacture_Date,Expiry_Date,Days_to_Expiry,Is_Expired,Units_Sold_Last_Month,Units_Returned,Last_Sold_Date,Shelf_Life_Days,Age_of_Stock_Days,Profit_Per_Unit,Total_Value_in_Stock,Expiry_Risk_Level,Stock_Turnover_Ratio,Revenue_Last_Month,Stock_Age_Category,Profit_Margin,Needs_Discount,Reorder_Required,Expiry_Risk_Encoded,Stock_Age_Encoded,Cat_Body Care,Cat_Fragrance,Cat_Haircare,Cat_Makeup,Cat_Skincare,Status_In Stock,Status_Low Stock,Status_Out of Stock,Unit_Cost_Scaled,Unit_Price_Scaled,Quantity_in_Stock_Scaled,Days_to_Expiry_Scaled,Units_Sold_Last_Month_Scaled,Age_of_Stock_Days_Scaled,Profit_Margin_Scaled,Stock_Turnover_Ratio_Scaled
PRD3073,Plum Eyeshadow,Eyeshadow,Plum,SUP2927,Cosmetic Wholesale Co,10.0,338.0,40,295,410.07,766.79,False,0.0,18,904.81,2025-05-24,2027-05-24,584.0,False,86.0,9,2025-08-31,730,146.0,356.72,259175.02,Safe,0.2536873156342183,65943.94,Old,46.52121180505745,False,False,2,2,False,False,False,True,False,True,False,False,-1.0861964355933116,-1.0194621199241238,0.6497392807178523,-0.07799248553799121,1.2506141351081008,-0.3561797822398729,0.0745093340291685,-0.1398074326751574
PRD3074,Plum Body Wash,Body Wash,Plum,SUP8271,Beauty Supplies India,7.0,163.0,30,204,443.04,578.33,False,0.0,12,647.73,2025-03-24,2027-03-24,523.0,False,96.0,7,2025-07-29,730,166.0,135.29,94267.79,Safe,0.5853658536585366,55519.68000000001,Old,23.393218404717032,False,False,2,2,True,False,False,False,False,True,False,False,-1.027245068245207,-1.184059066926942,-0.5698168133900444,-0.2571163599064133,1.5973954659924465,-0.23688202237510675,-0.8941764141367117,-0.03331732461179258
PRD3075,Neutrogena Perfume,Perfume,Neutrogena,SUP6830,Metro Beauty Supplies,6.0,155.0,52,106,1373.72,2086.36,True,36.95,28,1683.78,2024-10-12,2029-10-11,1455.0,False,48.0,5,2025-10-14,1825,370.0,712.64,323385.8,Safe,0.3076923076923077,100145.28,Old,34.15709657010296,False,False,2,2,False,True,False,False,False,True,False,False,0.6368392072638565,0.13302219163540566,-0.6255679491206911,2.479661523886527,-0.0671549222524124,0.9799551282455081,-0.44334545819006316,-0.12246836251860287
PRD3076,Garnier Body Wash,Body Wash,Garnier,SUP2343,Beauty Supplies India,7.0,339.0,82,297,635.12,1540.96,False,0.0,12,1725.88,2025-03-19,2027-03-19,518.0,False,79.0,3,2025-08-08,730,212.0,905.84,522385.44,Safe,0.2323529411764706,121735.84,Old,58.784134565465685,False,False,2,2,True,False,False,False,False,True,False,False,-0.6838001595335328,-0.34331854324381056,0.656708172684183,-0.2717986446907102,1.007867203489059,0.037502825313855424,0.5881258118292535,-0.14665713677420067
PRD3077,Sugar Concealer,Concealer,Sugar,SUP2072,Elite Cosmetics Distributor,12.0,450.0,24,238,1363.01,2201.69,False,0.0,12,2465.89,2024-11-21,2026-11-21,400.0,False,9.0,4,2025-08-20,730,330.0,838.68,990760.5,Safe,0.019955654101995565,19815.21,Old,38.0925561727582,False,False,2,2,False,False,False,True,False,True,False,False,0.6176894000361283,0.23374895539341806,1.4302551809469062,-0.6183005656001168,-1.4196021127013603,0.7413596085159758,-0.27851388099328916,-0.2148503041333381
PRD3078,Himalaya Body Oil,Body Oil,Himalaya,SUP9380,India Beauty Hub,8.0,429.0,30,209,1437.09,2756.28,True,26.84,18,2379.46,2025-09-08,2027-09-08,691.0,False,13.0,9,2025-08-07,730,39.0,1319.19,1182444.12,Safe,0.030232558139534883,35831.64,Medium,47.86124776873177,False,False,2,0,True,False,False,False,False,True,False,False,0.7501467034376318,0.718116040389136,1.2839084496539586,0.23620840884596225,-1.2808895803476221,-0.9944227975163719,0.13063498736933002,-0.21155075804864645
PRD3079,Lakme Cologne,Cologne,Lakme,SUP1649,Global Cosmetics Supply,14.0,266.0,63,288,711.61,1541.31,True,15.92,18,1529.2,2023-05-19,2028-05-17,943.0,False,53.0,4,2025-09-17,1825,882.0,829.7,409988.46,Safe,0.19850187265917604,81689.43,Old,53.830832214155485,False,False,2,2,False,True,False,False,False,True,False,False,-0.547033702498152,-0.34301286070400916,0.1479790591420319,0.9761955619745255,0.1062357431897604,4.033977780783522,0.3806632226190667,-0.15752550337379886
PRD3080,Nivea Deodorant,Deodorant,Nivea,SUP9810,Global Cosmetics Supply,14.0,41.0,89,114,1653.33,2398.89,True,5.93,28,2888.49,2024-11-18,2027-11-18,762.0,False,32.0,6,2025-09-16,1095,333.0,745.56,98354.49,Safe,0.7619047619047619,76764.48,Old,31.079374210572393,False,True,2,2,False,True,False,False,False,False,True,False,1.1367904303212866,0.4059792321044216,-1.4200216332824067,0.4446968527829781,-0.6220050516673654,0.7592542724956908,-0.572251833026924,0.023363000646848715
PRD3081,Colorbar Hair Spray,Hair Spray,Colorbar,SUP4450,India Beauty Hub,8.0,263.0,86,151,1011.69,2299.97,True,14.22,12,2209.66,2025-05-12,2028-05-11,937.0,False,45.0,4,2025-08-12,1095,158.0,834.88,604892.11,Safe,0.17045454545454544,103498.65,Old,56.01290451614586,False,False,2,2,False,False,True,False,False,True,False,False,-0.01048149401106742,0.31958461256967263,0.1270723832430394,0.9585768202333692,-0.1711893215177161,-0.2846011263210132,0.4720564664607256,-0.16653049634892672
PRD3082,Plum Face Cream,Face Cream,Plum,SUP1351,Beauty Supplies India,7.0,77.0,88,121,50.23,66.48,True,31.16,18,54.0,2025-03-22,2027-03-22,521.0,False,11.0,7,2025-08-06,730,209.0,16.25,5118.96,Safe,0.14102564102564102,731.2800000000001,Old,24.443441636582442,False,True,2,2,False,False,False,False,True,False,True,False,-1.729601349956123,-1.6310979469194737,-1.1691415224944965,-0.26298927382013204,-1.350245846524491,0.0196081613341405,-0.8501891879432902,-0.17597906432528068
PRD3083,Loreal Shampoo,Shampoo,Loreal,SUP5833,Elite Cosmetics Distributor,12.0,478.0,40,190,171.74,240.8,True,33.45,28,205.12,2025-06-20,2028-06-19,976.0,False,46.0,3,2025-08-30,1095,119.0,69.06,115102.4,Safe,0.09603340292275574,11076.800000000001,Old,28.67940199335548,False,False,2,2,False,False,True,False,False,True,False,False,-1.5123377574032515,-1.4788505745246352,1.6253841560041695,1.073098641550885,-0.13651118842928153,-0.5172317580573073,-0.6727715297671467,-0.19042446174571193
PRD3084,Biotique Eyeliner,Eyeliner,Biotique,SUP2792,Beauty Supplies India,7.0,419.0,26,295,1514.74,3573.65,True,9.05,18,3835.28,2025-08-03,2026-08-03,290.0,False,39.0,6,2025-10-14,365,75.0,2058.91,1497359.35,Safe,0.09285714285714286,139372.35,Medium,57.61364431323715,False,False,2,0,False,False,False,True,False,True,False,False,0.888987275915045,1.4319895762678028,1.2142195299906502,-0.9413108308546484,-0.37925812004832343,-0.7796868297597928,0.539101358817944,-0.19144424517710074
PRD3085,Colorbar Face Mask,Face Mask,Colorbar,SUP4707,Metro Beauty Supplies,6.0,139.0,96,227,785.77,1118.68,False,0.0,18,1320.04,2025-09-29,2026-09-29,347.0,False,81.0,0,2025-07-27,365,18.0,332.91,155496.52,Safe,0.5785714285714286,90613.08,New,29.75918046268817,False,False,2,1,False,False,False,False,True,True,False,False,-0.41443335665237024,-0.7121288944077185,-0.7370702205819845,-0.7739327843136639,1.077223469665928,-1.1196854453743763,-0.6275464211157601,-0.03549877134049684
PRD3086,Himalaya Mascara,Mascara,Himalaya,SUP7440,India Beauty Hub,8.0,16.0,40,234,615.25,1260.81,False,0.0,12,1412.11,2025-09-01,2026-02-28,134.0,False,46.0,5,2025-07-25,180,46.0,645.56,20172.96,Moderate,2.7058823529411766,57997.259999999995,Medium,51.20200506023905,False,True,1,0,False,False,False,True,False,False,True,False,-0.7193283266311014,-0.5879955818877645,-1.5942439324406776,-1.3993981161247113,-0.13651118842928153,-0.9526685815637037,0.2705582362369433,0.6475046318037294
PRD3087,Olay Body Scrub,Body Scrub,Olay,SUP2375,Beauty Supplies India,7.0,396.0,93,199,1011.69,1509.86,False,0.0,12,1691.04,2025-07-23,2026-07-23,279.0,False,50.0,4,2025-09-14,365,86.0,748.51,597904.56,Safe,0.12594458438287154,75493.0,Medium,32.99444981653927,False,False,2,0,True,False,False,False,False,True,False,False,-0.01048149401106742,-0.37048062035188484,1.0539350147650408,-0.9736118573801016,0.002201343924456712,-0.7140730618341714,-0.49204139652044565,-0.1808210518749258
PRD3088,Lakme Concealer,Concealer,Lakme,SUP5719,Elite Cosmetics Distributor,12.0,482.0,36,117,325.32,781.19,True,6.19,18,864.74,2025-01-13,2027-01-13,453.0,False,62.0,9,2025-08-17,730,277.0,455.87,376533.58,Safe,0.12836438923395446,48433.780000000006,Old,58.35584172864476,False,False,2,2,False,False,False,True,False,True,False,False,-1.2377320250004042,-1.0068854668580058,1.6532597238694928,-0.4626683468865697,0.4183389409856714,0.42522054487434546,0.5701873266399652,-0.1800441391400259
PRD3089,WOW Foundation,Foundation,WOW,SUP6279,Metro Beauty Supplies,6.0,413.0,54,172,1622.47,3004.79,True,17.15,18,2937.57,2025-02-05,2027-02-05,476.0,False,27.0,9,2025-09-28,730,254.0,1382.32,1240978.27,Safe,0.06521739130434782,81129.33,Old,46.003880470848216,False,False,2,2,False,False,False,True,False,True,False,False,1.0816118074410168,0.9351593774350361,1.1724061781926651,-0.39512983687880404,-0.7953957171095382,0.28802812102986436,0.05284158785449403,-0.2003183801972144
PRD3090,Olay Body Oil,Body Oil,Olay,SUP6468,India Beauty Hub,8.0,42.0,79,193,1289.57,1760.6,False,0.0,18,2077.51,2025-10-06,2027-10-06,719.0,False,5.0,2,2025-08-11,730,11.0,471.03,73945.2,Safe,0.11627906976744186,8803.0,New,26.75394751789163,False,True,2,1,True,False,False,False,False,False,True,False,0.4863764361888491,-0.15148964883810656,-1.4130527413160758,0.31842920363802485,-1.5583146450550984,-1.1614396613270446,-0.7534166716451529,-0.18392430269729187
PRD3091,Colorbar Deodorant,Deodorant,Colorbar,SUP6526,Cosmetic Wholesale Co,10.0,29.0,74,300,456.09,882.71,False,0.0,12,988.64,2025-05-30,2028-05-29,955.0,False,29.0,0,2025-10-07,1095,140.0,426.62,25598.59,Safe,0.9666666666666667,25598.59,Old,48.33070883982282,False,True,2,2,False,True,False,False,False,False,True,False,-1.003911269522345,-0.9182200627418745,-1.5036483368783766,1.011433045456838,-0.7260394509326691,-0.39196911019930275,0.15029775019586614,0.0891047200093386
PRD3092,Olay Foundation,Foundation,Olay,SUP9109,India Beauty Hub,8.0,53.0,25,130,1399.68,1852.53,False,0.0,12,2074.83,2025-06-28,2027-06-28,619.0,False,4.0,2,2025-10-11,730,111.0,452.85,98184.09,Safe,0.07407407407407407,7410.12,Old,24.444948259947203,False,False,2,2,False,False,False,True,False,True,False,False,0.6832564804320941,-0.07119994631253565,-1.3363949296864366,0.024783507952087024,-1.5929927781435331,-0.5649508620032138,-0.8501260849945805,-0.1974748163330914
PRD3093,Mamaearth Body Scrub,Body Scrub,Mamaearth,SUP7427,India Beauty Hub,8.0,191.0,61,233,1357.79,2018.48,False,0.0,12,2260.7,2025-06-21,2026-06-21,247.0,False,56.0,6,2025-08-11,365,118.0,660.69,385529.68,Safe,0.2916666666666667,113034.88,Old,32.73205580436765,False,False,2,2,True,False,False,False,False,True,False,False,0.6083558805469834,0.07373724648762194,-0.3746878383327809,-1.0675784799996015,0.21027014245506406,-0.5231966460505455,-0.5030314264635958,-0.12761362230770648
PRD3094,Neutrogena Cologne,Cologne,Neutrogena,SUP5576,India Beauty Hub,8.0,70.0,43,295,1702.83,2397.94,False,0.0,12,2685.69,2024-01-29,2029-01-27,1198.0,False,45.0,2,2025-09-22,1825,627.0,695.11,167855.8,Safe,0.6338028169014085,107907.3,Old,28.98779785982969,False,False,2,2,False,True,False,False,False,True,False,False,1.2252979427183497,0.4051495223535321,-1.2179237662588123,1.724992085973667,-0.1711893215177161,2.5129313425077537,-0.6598547723348984,-0.017765949232730574
PRD3095,Neutrogena Moisturizer,Moisturizer,Neutrogena,SUP5749,Beauty Supplies India,7.0,301.0,51,232,797.34,1960.16,False,0.0,12,2195.38,2025-06-22,2027-06-22,613.0,False,8.0,7,2025-09-03,730,117.0,1162.82,590008.16,Safe,0.026490066225165563,15681.28,Old,59.32270835033875,False,False,2,2,False,False,False,False,True,True,False,False,-0.39374584314865263,0.022801801569844418,0.39189027796361126,0.007164766210930755,-1.4542802457897948,-0.5291615340437839,0.6106832702611906,-0.21275233826170875
PRD3096,Himalaya Body Wash,Body Wash,Himalaya,SUP8063,Elite Cosmetics Distributor,12.0,182.0,58,261,1600.17,3724.76,True,17.09,28,3952.89,2025-01-07,2027-01-07,447.0,False,72.0,7,2025-09-18,730,283.0,2124.59,677906.32,Safe,0.39344262295081966,268182.72000000003,Old,57.039648192098284,False,False,2,2,True,False,False,False,False,True,False,False,1.0417387260985016,1.5639658293803778,-0.43740786602975845,-0.480287088627726,0.7651202718700171,0.4610098728337753,0.5150602821700435,-0.09493700522084178
PRD3097,Colorbar Foot Cream,Foot Cream,Colorbar,SUP4267,Metro Beauty Supplies,6.0,209.0,88,219,849.11,1739.72,False,0.0,18,2052.87,2025-10-05,2027-10-05,718.0,False,40.0,6,2025-10-06,730,12.0,890.61,363601.48,Safe,0.19047619047619047,69588.8,New,51.19272066769365,False,False,2,1,True,False,False,False,False,True,False,False,-0.301179501395199,-0.16972579578397742,-0.24924778293882585,0.31549274668116545,-0.3445799869598889,-1.1554747733338062,0.27016937160076704,-0.16010226269033231
PRD3098,Maybelline Perfume,Perfume,Maybelline,SUP9646,Premium Beauty Distributors,5.0,311.0,23,116,1001.6,2184.27,False,0.0,12,2446.38,2024-02-19,2029-02-17,1219.0,False,58.0,0,2025-10-06,1825,606.0,1182.67,679307.97,Safe,0.1858974358974359,126687.66,Old,54.14486304348822,False,False,2,2,False,True,False,False,False,True,False,False,-0.02852272229564053,0.21853469869815592,0.4615791976269196,1.7866576820677138,0.2796264086319332,2.387668694649749,0.3938159930991403,-0.16157233691579048
PRD3099,Nivea Cologne,Cologne,Nivea,SUP1172,India Beauty Hub,8.0,175.0,54,163,700.71,1038.88,False,0.0,28,1329.77,2023-08-03,2028-08-01,1019.0,False,16.0,1,2025-07-31,1825,806.0,338.17,181804.0,Safe,0.09090909090909091,16622.08,Old,32.55140150931773,False,False,2,2,False,True,False,False,False,True,False,False,-0.5665232355310406,-0.7818245134824553,-0.48619010979407434,1.1993662906958382,-1.1768551810823182,3.5806462932974106,-0.5105978952847618,-0.19206969493847748
PRD3100,Plum Body Spray,Body Spray,Plum,SUP3295,Elite Cosmetics Distributor,12.0,61.0,43,161,1632.88,3703.85,True,35.12,28,3075.91,2025-08-16,2028-08-15,1033.0,False,41.0,6,2025-09-14,1095,62.0,2070.97,225934.85,Safe,0.6612903225806451,151857.85,Medium,55.91398139773478,False,False,2,0,False,True,False,False,False,True,False,False,1.1002252055027024,1.545703481073952,-1.2806437939557898,1.2404766880918696,-0.30990185387145436,-0.8572303736718908,0.46791320105459105,-0.00894069491386461
PRD3101,Nivea Body Oil,Body Oil,Nivea,SUP8452,Elite Cosmetics Distributor,12.0,446.0,22,266,179.93,349.93,True,17.24,28,370.69,2025-05-07,2027-05-07,567.0,False,38.0,4,2025-08-31,730,163.0,170.0,156068.78,Safe,0.08501118568232663,13297.34,Old,48.58114480038865,False,False,2,2,True,False,False,False,False,True,False,False,-1.497693787170283,-1.3835387586145345,1.4023796130815827,-0.12791225380460064,-0.413936253136758,-0.2547766863548217,0.160786932790703,-0.1939633012257181
PRD3102,Neutrogena Face Mask,Face Mask,Neutrogena,SUP1103,Metro Beauty Supplies,6.0,230.0,72,165,1514.86,2846.96,False,0.0,28,3644.11,2025-09-14,2026-09-14,332.0,False,80.0,9,2025-09-12,365,33.0,1332.1,654800.8,Safe,0.3463203463203463,227756.8,Medium,46.79026048838059,False,False,2,0,False,False,False,False,True,True,False,False,0.8892018395814619,0.7973140195582729,-0.10290105164587825,-0.8179796386665545,1.0425453365774935,-1.0302121254758017,0.08577808616804132,-0.11006628178019202
PRD3103,WOW Body Spray,Body Spray,WOW,SUP9487,Premium Beauty Distributors,5.0,141.0,62,237,637.57,964.1,True,20.52,18,904.19,2024-09-25,2027-09-25,708.0,False,87.0,0,2025-09-30,1095,387.0,326.53,135938.1,Safe,0.6126760563380281,83876.7,Old,33.86889326833315,False,False,2,2,False,True,False,False,False,True,False,False,-0.6794194846775164,-0.8471357715577538,-0.7231324366493228,0.28612817711257166,1.2852922681965355,1.0813582241305593,-0.45541647646502736,-0.024548995940619336
PRD3104,Nivea Face Cream,Face Cream,Nivea,SUP9008,Global Cosmetics Supply,14.0,152.0,38,116,1478.51,1935.84,True,5.52,12,2048.46,2025-05-29,2027-05-29,589.0,False,37.0,3,2025-08-15,730,141.0,457.33,294247.68,Safe,0.24183006535947713,71626.08,Old,23.624369782626662,False,False,2,2,False,False,False,False,True,True,False,False,0.8242069289626087,0.0015612319470673462,-0.6464746250196836,-0.06331020075369433,-0.44861438622519256,-0.38600422220606445,-0.8844949410588671,-0.14361437137735034
PRD3105,Neutrogena Deodorant,Deodorant,Neutrogena,SUP7871,India Beauty Hub,8.0,266.0,99,230,1686.48,3509.29,True,10.81,18,3693.32,2025-03-05,2028-03-04,869.0,False,43.0,0,2025-09-23,1095,226.0,1822.81,933471.14,Safe,0.16104868913857678,150899.47,Old,51.942415702321554,False,False,2,2,False,True,False,False,False,True,False,False,1.1960636431690168,1.3757789240917369,0.1479790591420319,0.7588977471669316,-0.2405455876945852,0.12101125721919175,0.3015693673956504,-0.16955038018428828
PRD3106,WOW Cologne,Cologne,WOW,SUP3300,Premium Beauty Distributors,5.0,83.0,43,121,1706.1,4036.68,True,39.26,12,2746.1,2025-09-13,2030-09-12,1791.0,False,93.0,4,2025-10-15,1825,34.0,2330.58,335044.44,Safe,1.1071428571428572,375411.24,Medium,57.7350694134784,False,False,2,0,False,True,False,False,False,True,False,False,1.2311448026282161,1.8363901088514538,-1.1273281706965115,3.4663110613912784,1.4933610667271429,-1.0242472374825635,0.5441870902965589,0.13420659724639564
PRD3107,Lakme Hair Gel,Hair Gel,Lakme,SUP1890,Elite Cosmetics Distributor,12.0,64.0,32,180,1343.46,2409.69,True,19.1,18,2300.34,2025-01-01,2027-01-01,441.0,False,35.0,10,2025-09-22,730,289.0,1066.23,154220.16,Safe,0.5384615384615384,84339.15000000001,Old,44.2476003137333,False,False,2,2,False,False,True,False,False,True,False,False,0.5827334027156721,0.4154117219040102,-1.2597371180567973,-0.49790583036888225,-0.5179706524020616,0.49679920079320516,-0.020717909008675702,-0.048376621555510535
PRD3108,Faces Canada Hair Oil,Hair Oil,Faces Canada,SUP6255,Premium Beauty Distributors,5.0,126.0,40,252,810.26,1536.89,False,0.0,18,1813.53,2024-12-24,2026-12-24,433.0,False,39.0,2,2025-08-08,730,297.0,726.63,193648.14,Safe,0.30708661417322836,59938.71000000001,Old,47.279245749533146,False,False,2,2,False,False,True,False,False,True,False,False,-0.3706444883977425,-0.34687319449235915,-0.8276658161442854,-0.5213974860237574,-0.37925812004832343,0.5445183047391117,0.10625859415429321,-0.12266282903031701
PRD3109,Maybelline Hair Spray,Hair Spray,Maybelline,SUP9366,Global Cosmetics Supply,14.0,88.0,57,255,1597.61,2951.69,False,0.0,28,3778.16,2025-01-25,2028-01-25,830.0,False,85.0,9,2025-10-02,1095,265.0,1354.08,259748.72,Safe,0.9550561797752809,250893.65,Old,45.87473616809354,False,False,2,2,False,False,True,False,False,True,False,False,1.0371613678816027,0.8887829692537264,-1.0924837108648573,0.6443759258494158,1.2159360020196663,0.35364188895548576,0.047432547676653454,0.08537700819808688
PRD3110,Sugar Hair Mask,Hair Mask,Sugar,SUP8504,Beauty Supplies India,7.0,182.0,48,189,247.66,474.57,False,0.0,18,559.99,2025-07-04,2026-07-04,260.0,False,21.0,9,2025-09-19,365,105.0,226.91,86371.74,Safe,0.11475409836065574,9965.97,Old,47.81381039678024,False,False,2,2,False,False,True,False,False,True,False,False,-1.376590477783352,-1.2746808392978028,-0.43740786602975845,-1.0294045395604297,-1.0034645156401456,-0.6007401899626436,0.12864813510141057,-0.1844139164385653
PRD3111,Plum Face Mask,Face Mask,Plum,SUP8331,Global Cosmetics Supply,14.0,209.0,66,271,1537.43,2153.18,False,0.0,28,2756.07,2025-05-30,2026-05-30,225.0,False,87.0,3,2025-09-17,365,140.0,615.75,450014.62,Safe,0.4142857142857143,187326.65999999997,Old,28.59723757419258,False,False,2,2,False,False,False,False,True,True,False,False,0.929557689173416,0.19138135537693313,-0.24924778293882585,-1.132180533050508,1.2852922681965355,-0.39196911019930275,-0.6762128789785425,-0.08824503454993639
PRD3112,Plum Hair Spray,Hair Spray,Plum,SUP8756,Cosmetic Wholesale Co,10.0,489.0,47,292,710.73,1480.11,True,26.46,28,1393.25,2025-03-01,2028-02-29,865.0,False,10.0,1,2025-07-19,1095,230.0,769.38,723773.79,Safe,0.02040816326530612,14801.099999999999,Old,51.98127166224131,False,False,2,2,False,False,True,False,False,True,False,False,-0.5486071693852108,-0.39646363623501035,1.7020419676338088,0.747151919339494,-1.3849239796129258,0.14487080919214498,0.3031967984465871,-0.2147050196359219
PRD3113,Maybelline Body Lotion,Body Lotion,Maybelline,SUP5149,Global Cosmetics Supply,14.0,128.0,34,269,1119.72,1647.89,False,0.0,28,2109.3,2025-09-05,2027-09-05,688.0,False,64.0,7,2025-07-21,730,42.0,528.17,210929.92,Safe,0.49612403100775193,105464.96,Medium,32.05128983123874,False,False,2,0,True,False,False,False,False,True,False,False,0.1826794466809471,-0.24992816044103353,-0.8137280322116237,0.2273990379753841,0.48769520716254056,-0.976528133536657,-0.5315444186887034,-0.06196967997509594
